popularity,budget,revenue,genres,vote_count,vote_average,budget_adj,revenue_adj
0.272537,0,0,Thriller|Horror|Comedy|Science Fiction,24,4.5,0.0,0.0
0.158759999999999,0,13200170,Drama|Foreign|Romance,11,7.0,0.0,21134697.6992616
0.263047,35000000,23562716,Action|Comedy|Thriller|Family,77,6.3,56038249.4675565,37726095.9240339
0.262559,0,29,Documentary|Music,12,6.8,0.0,46.4316924159754
0.339059,0,1250712,Action|Adventure,17,4.1,0.0,2002506.03051618
0.258822,0,0,Comedy,14,5.4,0.0,0.0
0.251132,0,0,Fantasy|Horror|Mystery,25,4.6,0.0,0.0
0.249972,0,0,Documentary,17,7.1,0.0,0.0
0.245828,0,0,Comedy|Crime|Mystery,13,6.7,0.0,0.0
0.245709,35000000,0,Action|Adventure|Drama|Thriller,14,6.0,56038249.4675565,0.0
0.241581,0,22773535,Drama|Comedy|Romance,43,6.4,0.0,36462543.8739466
0.239605,0,7788597,Adventure|Action|Comedy,12,5.8,0.0,12470266.9053789
0.232415,0,0,Comedy|Drama,11,5.1,0.0,0.0
0.231517,0,524668,Drama,13,5.5,0.0,840042.179189827
0.228463,0,0,Comedy|Drama|Music,59,7.2,0.0,0.0
0.248729,0,0,Horror,13,5.6,0.0,0.0
0.221139,0,0,Fantasy|Comedy|Science Fiction|Romance,16,5.9,0.0,0.0
0.22055,48000000,0,Drama|Action|Thriller|Crime,26,5.7,76852456.412649,0.0
0.217044,0,0,Action|Adventure|Drama|Mystery|Thriller,12,4.5,0.0,0.0
0.213074,0,0,Drama|Family,25,5.8,0.0,0.0
0.211558,23000000,20246790,Drama|Action|Thriller|Crime,15,6.0,36825135.3643943,32416990.5410637
0.210794,33000,0,Fantasy|Horror,21,4.5,52836.0637836962,0.0
0.757688,0,0,Drama|Thriller,21,6.2,0.0,0.0
0.206,0,0,Documentary,28,7.8,0.0,0.0
0.202054,0,0,Comedy|Drama|Romance,10,5.2,0.0,0.0
0.201381,0,0,Comedy|Western,15,4.3,0.0,0.0
0.194181,0,0,Drama|Comedy|Music|Romance,11,6.0,0.0,0.0
0.136857,0,0,Drama,17,6.6,0.0,0.0
0.192123,22000000,11511031,Mystery|Thriller,11,6.5,35224042.5224641,18430229.3373364
0.191606,14000000,34793160,Action|Adventure|Drama|Family,59,6.5,22415299.7870226,55707079.4241317
0.189644,0,21830957,Comedy|Romance,13,6.2,0.0,34953388.9851857
0.23171,0,0,Fantasy|Comedy,22,5.6,0.0,0.0
0.181802,0,0,Action|Crime|Thriller,39,6.0,0.0,0.0
0.438283,0,0,Action|Science Fiction|Thriller,19,5.7,0.0,0.0
0.172296,17000000,4603929,Comedy,25,6.6,27218578.3128131,7371317.7666548
0.166624,0,0,Action|Comedy|Foreign,12,6.7,0.0,0.0
0.159178,0,0,Comedy,41,6.4,0.0,0.0
0.1523,13000000,3752426,Fantasy|Comedy|Science Fiction|Romance,11,4.8,20814206.9450924,6007982.40847272
0.143837,0,0,Drama,12,5.9,0.0,0.0
0.143265,0,0,Drama|Horror,10,7.2,0.0,0.0
0.255458,800000,0,Horror,14,5.7,1280874.27354415,0.0
0.070749,0,1750301,Drama|Fantasy,13,5.4,0.0,2802394.40232324
0.130152,0,0,Drama|Mystery|Thriller,11,5.5,0.0,0.0
0.275998,0,14812000,Drama|Comedy|Family,11,6.0,0.0,23715387.1746699
0.106169,0,0,Action|Comedy,11,4.9,0.0,0.0
0.062221,0,2853801,Drama|Family|Romance,25,6.9,0.0,4569200.35339321
0.098145,16400000,0,Adventure|Action|Comedy|Thriller,17,6.4,26257922.607655,0.0
0.095559,0,0,Comedy|Romance,68,5.9,0.0,0.0
0.088988,0,0,Drama|Romance,11,6.2,0.0,0.0
0.063844,0,0,War|Drama|Romance,10,6.0,0.0,0.0
0.048237,0,4654288,Action|Crime|Thriller,11,5.2,0.0,7451947.20108156
3.777441,28000000,140767956,Action|Thriller,2800,7.2,51628948.6465286,259560770.407171
2.150682,18000000,151668774,Fantasy|Drama|Comedy|Romance|Family,564,6.7,33190038.4156255,279660690.861712
1.905883,12000000,78756177,Action|Comedy|Crime,543,6.8,22126692.2770837,145217807.783211
1.651962,8000000,22433275,Comedy|Family,52,6.2,14751128.1847224,41364514.3910162
1.628865,15000000,73326666,Fantasy|Comedy,739,7.0,27658365.3463546,135206381.190541
1.45982099999999,25000000,354825435,Drama,934,7.4,46097275.5772577,654259434.360614
1.39258099999999,1500000,11806119,Action,180,6.4,2765836.53463546,21769196.8416359
1.279955,39000000,288752301,Comedy|Romance,500,6.4,71911749.900522,532427775.710571
1.183033,63000000,189015611,Action|Adventure|Thriller|War,385,5.7,116165134.454689,348524188.34683
1.182453,20000000,0,Action|Crime|Thriller,100,6.1,36877820.4618061,0.0
1.152044,0,0,Animation|Comedy|Family,211,6.4,0.0,0.0
1.144528,15000000,216614388,Comedy|Drama,287,5.5,27658365.3463546,399413325.505401
1.115598,70000000,329803958,Fantasy|Animation|Comedy|Crime|Family,723,6.9,129072371.616321,608122557.535853
1.101103,12300000,84460846,Animation|Adventure|Family,340,6.9,22679859.5840108,155736595.742013
1.079886,20000000,171504781,Drama|Romance,175,5.5,36877820.4618061,316236126.102969
1.055087,0,60328000,Fantasy|Comedy|Drama,205,6.6,0.0,111238257.640992
0.891508,9000000,44196684,Horror|Thriller,254,6.2,16595019.2078127,81493868.8779591
0.869474,35000000,57269863,Adventure|Drama|Action,250,6.7,64536185.8081608,105599386.279311
0.83832,0,239606210,Adventure|Comedy,159,5.5,0.0,441807739.695691
0.78304,7000000,72500000,Horror|Thriller,135,5.9,12907237.1616321,133682099.174047
0.777228,0,42039085,Crime|Comedy,86,6.7,0.0,77515491.4504305
0.75639,7000000,50888000,Comedy|Romance,81,6.3,12907237.1616321,93831926.3830196
0.753578,29000000,34994648,Comedy|Action|Crime,172,5.6,53472839.6696189,64526317.3034052
0.727397,7500000,62493712,Comedy|Crime,270,6.8,13829182.6731773,115231594.556391
0.726889999999999,0,19510371,Action|Comedy|Crime,85,4.8,0.0,35974997.9440615
0.689972,0,21630088,Comedy|Family|Science Fiction|Drama,86,5.4,0.0,39883525.0918534
0.669161,19000000,8247943,Horror|Science Fiction,65,6.0,35033929.4387158,15208308.0566605
0.657109,17500000,25024919,Comedy|Drama|Science Fiction,46,5.7,32268092.9040804,46143223.4976621
0.634251,0,5596267,Fantasy|Horror|Comedy|Science Fiction,38,6.1,0.0,10318906.4841165
0.629628,0,0,Comedy|Romance,40,6.6,0.0,0.0
0.616772,0,1108462,Comedy|Drama,194,7.1,0.0,2043883.13123673
0.597387,0,0,Horror|Thriller,40,7.1,0.0,0.0
0.588756,15000000,34604000,Thriller|Crime|Drama,144,7.1,27658365.3463546,63806004.963017
0.573639999999999,0,2983784,Comedy|Horror,32,6.6,0.0,5501772.53244049
0.572843,28000000,103173635,Comedy|Drama|Romance,116,6.4,51628948.6465286,190240939.396096
0.540362,4000000,13008928,Action|Horror|Science Fiction|Thriller,229,6.9,7375564.09236123,23987045.5592281
0.538522,3000000,7282851,Action|Horror|Science Fiction|Thriller,25,6.1,5531673.06927092,13428783.5814042
0.528411,16000000,0,Crime|Science Fiction|Thriller,30,5.6,29502256.3694449,0.0
0.514373,0,0,Comedy,26,5.7,0.0,0.0
0.513842,5000000,17768757,Horror|Thriller,92,5.9,9219455.11545154,32763651.5237731
0.499298,7000000,20256975,Action|Adventure|Comedy|Crime|Drama,22,5.4,12907237.1616321,37351654.3574648
0.497587,10000000,21486757,Action|Comedy|Thriller|Crime|Romance,25,6.0,18438910.230903,39619238.3476228
0.493264,0,0,Drama,21,5.8,0.0,0.0
0.485136,2800000,19170001,Horror|Thriller,81,5.4,5162894.86465286,35347392.7565322
0.484083,0,0,Thriller|Mystery,30,5.7,0.0,0.0
0.481627,14000000,34670720,Drama|Romance,124,6.7,25814474.3232643,63929029.3720776
0.480782,20000000,13854000,Comedy|Science Fiction,65,5.6,36877820.4618061,25545266.2338931
0.469728,20000000,17637950,Thriller|Action|Crime|Drama|Mystery,87,6.4,36877820.4618061,32522457.6707157
0.462906,0,5935269,Family|Fantasy|Science Fiction,15,4.3,0.0,10943989.2287261
0.437627,2000000,0,Comedy|Horror|Science Fiction,54,5.1,3687782.04618061,0.0
0.427697,0,0,Drama|War,24,6.7,0.0,0.0
0.422717,0,0,Comedy|Drama,13,6.3,0.0,0.0
0.420142,0,0,Action|Comedy|Romance,16,7.0,0.0,0.0
0.410654,0,12706478,Thriller|Mystery,14,5.6,0.0,23429360.7192945
0.41037,6200000,9205924,Comedy|Horror,35,6.1,11432124.3431599,16974720.6228516
0.402939,0,0,Comedy|Thriller|Crime|Mystery,27,5.6,0.0,0.0
0.186505,0,0,Comedy,24,4.0,0.0,0.0
0.389823,0,0,Action|Adventure|Drama|Thriller,11,4.0,0.0,0.0
0.385293,0,0,Action|Drama|Mystery|Thriller,20,6.4,0.0,0.0
0.384618,10500000,14144000,Horror|Thriller,58,4.4,19360855.7424482,26079994.6305893
0.380129,0,0,Action|Adventure|Comedy|Fantasy,76,6.9,0.0,0.0
0.283003,0,6193901,Action|War,29,4.9,0.0,11420878.45181
0.374076,0,20324096,Action|Adventure|Crime|Drama|Mystery,40,5.7,0.0,37475418.1668256
0.370575,30000000,38413606,Adventure|Comedy|Crime,105,6.9,55316730.6927092,70830503.267928
0.361962,0,0,Drama|Action,18,3.8,0.0,0.0
0.35674,7500000,18869631,Action|Adventure|Drama|Thriller,67,5.9,13829182.6731773,34793543.2099266
0.35363,7000000,8373585,Drama,76,6.7,12907237.1616321,15439978.2125836
0.349522,0,7399763,Horror|Fantasy|Comedy,20,5.9,0.0,13644356.5686958
0.340089,0,0,Horror,37,5.5,0.0,0.0
0.339766,0,0,Drama,57,6.7,0.0,0.0
0.336536,1300000,354704,Crime|Drama|Horror|Thriller,11,6.8,2397058.3300174,654035.521454225
0.3065,0,0,Drama|Comedy|Music|Romance|Family,52,6.2,0.0,0.0
0.330626,0,0,Documentary|Music,16,6.5,0.0,0.0
0.324427,0,12090735,Horror|Thriller,83,6.1,0.0,22293997.7290638
0.321068,22000000,0,Action|Crime|Music|Fantasy|Thriller,73,6.1,40565602.5079868,0.0
0.320295,24000000,43455230,Comedy,65,6.2,44253384.5541674,80126708.5033247
0.319332,22000000,0,Drama,57,6.8,40565602.5079868,0.0
0.317301,0,0,Comedy|Drama|Romance,60,5.7,0.0,0.0
0.315482,0,0,Comedy|Drama,18,6.1,0.0,0.0
0.304038,0,0,Horror|Comedy,19,5.4,0.0,0.0
0.236514,0,0,Animation|Family,51,6.1,0.0,0.0
0.288071,13000000,8038508,Drama|Horror|Thriller,65,6.9,23970583.300174,14822132.7402396
0.287435,0,0,Drama,11,6.8,0.0,0.0
0.28514,6000000,28202109,Comedy|Family,23,5.2,11063346.1385418,52001615.6173144
0.28161,0,0,Drama|Music,23,6.5,0.0,0.0
0.231618,0,0,Comedy|Drama|Romance,22,5.8,0.0,0.0
0.265664,4000000,9797098,Horror|Thriller,11,4.9,7375564.09236123,18064781.054536
0.265596,5000000,0,Action|Comedy|Drama|Horror|Science Fiction,17,5.1,9219455.11545154,0.0
0.264922,0,0,TV Movie|Animation|Family,23,6.2,0.0,0.0
0.25926,0,1547397,Drama|Romance,10,4.6,0.0,2853231.43745687
0.254965,0,0,Horror|Comedy,20,6.0,0.0,0.0
0.254085,1200000,3109904,Horror,30,5.4,2212669.22770837,5734324.06827264
0.248819,0,0,Drama|History,25,7.3,0.0,0.0
0.246182,4000000,3468572,Drama,16,5.5,7375564.09236123,6395668.7737424
0.238423,0,0,Drama,12,3.9,0.0,0.0
0.407649,10000000,3916303,Music|Comedy|Drama|Romance|Science Fiction,43,5.5,18438910.230903,7221235.94540164
0.232779,0,57041866,Comedy|Drama,24,6.3,0.0,105178984.65772
0.127215,0,0,Comedy,12,4.3,0.0,0.0
0.137660999999999,0,0,War|History,17,5.9,0.0,0.0
0.218145,0,0,Comedy|Science Fiction,19,4.2,0.0,0.0
0.211124,0,0,Mystery|Documentary|Crime,54,8.0,0.0,0.0
0.206515,0,3184348,Action|Drama|War,15,4.7,0.0,5871590.69159558
0.206468,0,29300000,Action|Adventure|Crime|Thriller,16,6.5,0.0,54026006.976546
0.20591,0,15122000,Comedy|Family,12,6.2,0.0,27883320.0511716
0.205453,23000000,0,Action|Adventure|Crime|Romance|Thriller,62,6.1,42409493.5310771,0.0
0.200403,15000000,21032267,Comedy|Drama,19,5.1,27658365.3463546,38781208.3165385
0.199235,4500000,3813293,Thriller|Comedy|Horror|Science Fiction,40,4.5,8297509.60390639,7031296.73111311
0.194418,0,0,Comedy,28,7.2,0.0,0.0
0.18872,7000000,5344577,Thriller|Drama|Horror|Science Fiction,17,6.0,12907237.1616321,9854817.55251493
0.256656,0,0,Drama,24,6.0,0.0,0.0
0.180017,23000,0,Comedy|Horror,13,5.0,42409.4935310771,0.0
0.178302,0,0,Comedy|History,11,6.7,0.0,0.0
0.314786,0,14681192,Comedy|Romance,18,4.8,0.0,27070518.1370652
0.177816,0,0,Comedy|Horror|Science Fiction,20,5.1,0.0,0.0
0.171457,1100000,0,Thriller|Action|Horror,33,5.5,2028280.12539934,0.0
0.168545,2500000,589244,Documentary|Drama|Music,18,7.2,4609727.55772577,1086501.72200982
0.167846,7000000,19595031,Horror|Thriller,37,5.7,12907237.1616321,36131101.7580763
0.160781999999999,0,2835116,Drama,19,7.3,0.0,5227644.9418197
0.156916,0,0,Comedy|Fantasy,13,6.0,0.0,0.0
0.155543,6000000,46616067,Action|Crime|Drama,36,6.4,11063346.1385418,85954947.4730764
0.154945,20000000,51684798,Comedy|Drama|Romance,24,6.4,36877820.4618061,95301135.0624359
0.151874,0,0,Comedy,11,5.1,0.0,0.0
0.149591,2000000,725131,Comedy|Fantasy|Horror,28,5.5,3687782.04618061,1337062.54146449
0.149108,0,0,Horror|Science Fiction,12,4.1,0.0,0.0
0.279333,0,0,Comedy,27,6.5,0.0,0.0
0.14174,0,0,Drama|Romance,18,5.6,0.0,0.0
0.119393,425000,0,Horror,10,6.0,783653.684813381,0.0
0.138906,0,0,Action|Comedy,24,5.4,0.0,0.0
0.195211,0,13994920,Drama,28,7.3,0.0,25805107.356867
0.117336,2500000,1189315,Comedy|Horror,19,5.4,4609727.55772577,2192967.25212665
0.131437,0,0,Action|Comedy|Horror|Science Fiction,12,4.5,0.0,0.0
0.175236,0,241,Drama|Fantasy|Horror,12,5.5,0.0,444.377736564764
0.120104,0,0,Documentary|Music,15,6.8,0.0,0.0
0.025511,0,0,Fantasy|Comedy,11,7.0,0.0,0.0
0.113154,0,0,TV Movie|Animation|Family|Mystery|Comedy,20,6.0,0.0,0.0
0.078232,0,0,Documentary|Music,10,7.1,0.0,0.0
0.077948,15000000,6908797,Drama|Foreign,16,5.5,27658365.3463546,12739068.7686532
0.076958,0,17514553,Drama|Family|Romance,12,6.4,0.0,32294927.0501394
0.076438,16000000,4192440,Action|History|War,22,4.6,29502256.3694449,7730402.48084473
0.019926,0,0,Drama|Comedy|Thriller|Mystery,11,5.6,0.0,0.0
0.201098,0,0,Comedy,10,5.8,0.0,0.0
0.057681,5000000,3569939,Fantasy|Adventure|Family,10,5.7,9219455.11545154,6582578.47507999
0.132436,0,0,Adventure|Family|Fantasy,18,6.8,0.0,0.0
0.019075,0,0,Comedy|Horror,11,5.6,0.0,0.0
0.001662,0,0,Action|Adventure|Animation|Family|Fantasy,28,6.6,0.0,0.0
3.474728,18000000,98235548,Science Fiction|Action|Adventure|Thriller,1250,7.1,34543447.8851637,188521918.489361
2.0267,17000000,46357676,Drama|War,1311,7.7,32624367.4470991,88964109.1657392
1.945847,6000000,213954274,Drama|Music|Romance,654,6.9,11514482.6283879,410595461.873724
1.846689,22700000,38119483,Comedy|Science Fiction,496,6.5,43563125.9440676,73154354.1344381
1.511663,40000000,191185897,Action|Adventure|Thriller,238,6.0,76763217.5225861,366901114.966543
1.503371,13000000,53000000,Action|Thriller|Science Fiction,834,6.8,24948045.6948404,101711263.217426
1.427206,3600000,5923044,Horror|Comedy|Fantasy,383,7.5,6908689.57703275,11366797.8741962
1.393529,15000000,120207127,Adventure|Action|Comedy|Thriller|Crime,801,6.6,28786206.5709698,230687145.941653
1.354524,27000000,38122105,Action|Science Fiction,352,6.3,51815171.8277456,73159385.9633467
1.285867,23000000,51881013,Adventure|Thriller,111,3.7,44138850.075487,99563837.1552779
1.186793,16000000,30857814,Adventure|Family|Fantasy|Comedy|Romance,1000,7.5,30705287.0090344,59218627.2088375
1.121083,5000000,44793222,Horror|Thriller,168,6.2,9595402.19032326,85961796.0980872
1.082108,15000000,43848069,Crime|Drama,294,6.7,28786206.5709698,84147971.4648091
1.07467,20000000,299965036,Action|Comedy|Crime,333,6.1,38381608.761293,575657032.690959
1.065222,17000000,19300000,Action|Adventure|Fantasy|Science Fiction|Thriller,149,4.3,32624367.4470991,37038252.4546478
1.026436,6000000,29180280,Comedy|Crime,268,7.0,11514482.6283879,55999304.5252492
1.016148,25000000,76270454,Crime|Drama|History|Thriller,751,7.5,47977010.9516163,146369136.273709
1.011111,13000000,123922370,Comedy|Drama|War,363,7.0,24948045.6948404,237816996.10561
0.97023,23000000,43984230,Drama|History,165,7.1,44138850.075487,84409275.3763364
0.865812999999999,14000000,320145693,Horror|Drama|Romance|Thriller,131,6.4,26867126.1329051,614385336.766952
0.830933,0,28061343,Action|Comedy|Crime,126,5.0,0.0,53851974.4171225
0.822279999999999,0,25893810,Action|Comedy|Science Fiction,168,6.3,0.0,49692304.2379629
0.81981,0,49230280,Comedy|Drama,333,6.8,0.0,94476867.3084455
0.754116,17000000,17185632,Horror|Mystery|Thriller,139,6.7,32624367.4470991,32980610.1869779
0.721427,25000000,16057580,Action|Drama,182,5.4,47977010.9516163,30815787.6606582
0.683243,0,65088797,Comedy|Family|Fantasy|Science Fiction,117,6.2,0.0,124910637.059861
0.658247999999999,8500000,32222567,Comedy|Horror,295,6.5,16312183.7235495,61837697.9939276
0.624584,0,63766510,Fantasy|Horror|Comedy,152,6.1,0.0,122373061.944654
0.614942,3500000,14000000,Horror,42,5.8,6716781.53322628,26867126.1329051
0.606128,25710,0,Action|Comedy|Horror|Science Fiction,74,6.2,49339.5580626422,0.0
0.601451,1880006,26713187,Comedy|Romance,115,6.6,3607882.73804417,51264754.610063
0.598029,3000000,3221568,Comedy|Drama|Romance,35,7.1,5757241.31419396,6182448.12869506
0.57606,20000000,51249404,Comedy|Drama|Romance,42,6.3,38381608.761293,98351728.6788724
0.549593999999999,0,18553948,Drama|Romance,42,6.8,0.0,35606518.6556688
0.548575,18000000,39321715,Comedy|Romance,57,5.6,34543447.8851637,75461534.0476534
0.518412,0,34368475,Thriller|Comedy|Crime|Adventure,80,6.7,0.0,65955868.058614
0.5137,20000000,66673516,Action|Comedy|Crime,74,5.8,38381608.761293,127951840.29259
0.500665999999999,0,0,Family|TV Movie,11,6.5,0.0,0.0
0.495897,0,7800000,Fantasy|Horror|Comedy,22,4.8,0.0,14968827.4169042
0.481348,0,40050884,Comedy|Romance,71,6.4,0.0,76860868.0115966
0.47393,15000000,13290368,Romance|Comedy|Crime|Drama,14,5.6,28786206.5709698,25505285.2434804
0.471505,0,0,Drama|Comedy,82,7.4,0.0,0.0
0.46055,38000000,0,Drama|History|War,285,6.9,72925056.6464568,0.0
0.454894,2500000,0,Horror|Fantasy,45,5.8,4797701.09516163,0.0
0.447184,10000000,14000,Science Fiction,35,6.0,19190804.3806465,26867.1261329051
0.436718,17000000,0,Action|Fantasy|Science Fiction|Adventure|Thriller,99,5.0,32624367.4470991,0.0
0.4205,16000000,0,Comedy|Drama,48,6.2,30705287.0090344,0.0
0.406719,15000000,35509515,Crime|Drama|Action|Thriller|Mystery,67,7.0,28786206.5709698,68145615.6016633
0.405361,0,49998613,Comedy|Family|Fantasy,62,5.6,0.0,95951360.138665
0.397728,12000000,110996879,Comedy,63,5.7,23028965.2567758,213011939.175129
0.389118,0,0,Action|Adventure|Crime,21,4.6,0.0,0.0
0.385445,5000000,0,Horror|Drama|Thriller,44,6.6,9595402.19032326,0.0
0.380326,11000000,168000000,Family|Comedy|Drama,103,6.1,21109884.8187111,322405513.594861
0.09996,0,0,Action|Horror|Science Fiction|Thriller,26,6.4,0.0,0.0
0.367621,2000000,0,Fantasy|Adventure|Animation|Comedy|Family,48,6.5,3838160.8761293,0.0
0.366075,0,0,Comedy|Horror,20,5.3,0.0,0.0
0.359238,0,0,Horror|Science Fiction,10,2.8,0.0,0.0
0.356749,3000000,14182492,Horror,62,6.5,5757241.31419396,27217342.9602084
0.251545,0,0,Action|Comedy|Romance,37,6.0,0.0,0.0
0.349927,1000000,14564027,Horror,189,6.7,1919080.43806465,27949539.3151454
0.187714,7200000,2300000,Adventure|Drama|Fantasy|Family|Mystery,11,6.1,13817379.1540655,4413885.0075487
0.339933,0,18753438,Horror|Thriller,12,5.8,0.0,35989356.0122583
0.338412,0,0,Drama,10,5.8,0.0,0.0
0.335219,0,2585639,Crime|Drama|Mystery|Thriller,29,7.2,0.0,4962049.22479705
0.333783,0,0,Drama,14,6.0,0.0,0.0
0.322457,6500000,54215416,Drama|Music,43,6.9,12474022.8474202,104043744.287137
0.32054,17000000,10278549,Crime|Drama|Romance|Thriller,10,5.4,32624367.4470991,19725362.317589
0.318343,0,0,Action|Adventure|Comedy|Western,24,5.6,0.0,0.0
0.457831,0,0,Crime|Drama|Thriller,14,6.0,0.0,0.0
0.316643,0,3587303,Comedy|Drama,32,6.9,0.0,6884323.01271064
0.315932,0,0,Drama,13,6.1,0.0,0.0
0.313707,18000000,18532286,Action|Comedy|Drama|Science Fiction,29,6.0,34543447.8851637,35564947.5352194
0.29697,0,0,Drama|Romance|Family,17,7.4,0.0,0.0
0.288278,0,0,Drama,14,5.5,0.0,0.0
0.288138,0,0,Action|Adventure|Science Fiction,17,4.4,0.0,0.0
0.287829,14000000,57915972,Crime|Comedy,54,5.8,26867126.1329051,111145408.9167
0.421153,0,80640528,Comedy|Drama|Romance,72,6.2,0.0,154755659.800004
0.28269,12000000,3769990,Horror|Comedy|Action|Fantasy|Science Fiction,58,7.0,23028965.2567758,7234914.06069936
0.345753,0,0,Comedy|Horror,13,3.5,0.0,0.0
0.353822,0,50504655,Comedy,53,7.0,0.0,96922495.4417041
0.264653,0,35114428,Comedy,27,6.1,0.0,67387411.8686297
0.263191,0,0,Action|Drama|Thriller,26,5.9,0.0,0.0
0.258955,0,0,Drama|Romance,21,6.5,0.0,0.0
0.253376,0,0,Animation,44,6.6,0.0,0.0
0.244974,0,0,Drama,16,7.4,0.0,0.0
0.481561,1800000,31623833,Drama|Comedy|Romance|Family,72,6.4,3454344.78851637,60688679.2869234
0.240967,1000000,0,Horror,14,6.6,1919080.43806465,0.0
0.234183,0,0,Comedy|Fantasy|Romance|Science Fiction,12,5.6,0.0,0.0
0.233246,0,22642033,Comedy,29,6.1,0.0,43451882.6083143
0.207159,0,0,Comedy|Science Fiction,12,5.8,0.0,0.0
0.221631,0,0,Drama|Horror|Mystery|Thriller,24,6.8,0.0,0.0
0.217263,0,4215859,Comedy,10,5.6,0.0,8090572.53653881
0.213026,0,0,Drama|Horror|Mystery|Thriller,25,6.9,0.0,0.0
0.159347,0,0,Action|Adventure|Family,14,6.4,0.0,0.0
0.20076,6000000,42721196,Fantasy|Comedy|Romance,61,5.6,11514482.6283879,81985411.5343259
0.193182,0,0,Comedy|Romance|Drama,12,6.3,0.0,0.0
0.189462,0,25205460,Mystery|Thriller,13,5.8,0.0,48371305.2184211
0.188258,19000000,0,Crime|Drama,16,5.7,36462528.3232284,0.0
0.186551,0,0,Animation|Science Fiction|Fantasy|Adventure,10,7.2,0.0,0.0
0.184885,0,0,Drama,26,6.9,0.0,0.0
0.184469,0,12396383,Drama|Crime|Romance,30,5.9,0.0,23789656.1180572
0.274181,0,0,Drama|War|Thriller,23,6.0,0.0,0.0
0.180267,0,0,Action|Thriller|Crime|Drama,13,5.2,0.0,0.0
0.180028,0,0,Fantasy|Horror,29,5.6,0.0,0.0
0.179562,0,0,Comedy|Romance|Family,27,5.6,0.0,0.0
0.17911,0,4278150,Action|Crime|Drama|Thriller,11,6.2,0.0,8210113.97610629
0.17844,0,0,Music|Romance|Family,11,7.0,0.0,0.0
0.173519,0,0,Action|Drama|Thriller,11,6.6,0.0,0.0
0.159006999999999,0,0,Drama,13,4.7,0.0,0.0
0.147904,0,0,Comedy|Fantasy|Family,23,3.5,0.0,0.0
0.146481,3000000,23509382,Comedy|Family,15,6.1,5757241.31419396,45116395.1071892
0.287418,0,13839404,War|Action|Drama,52,6.2,0.0,26558929.4908737
0.135106,0,7305209,Comedy|Thriller|Music|Romance,18,6.0,0.0,14019283.6878738
0.096617,0,3685862,Comedy,24,6.6,0.0,7073465.66160585
0.005529,0,0,Action|Crime,13,5.8,0.0,0.0
0.111711,0,34377585,Comedy|Fantasy,14,6.3,0.0,65973350.8814048
0.159907,250000,154323,Comedy|Horror,11,5.5,479770.109516163,296158.250443451
0.14124,0,0,TV Movie|Drama|Family,12,7.2,0.0,0.0
0.077814,0,0,Drama|War,15,5.6,0.0,0.0
0.07532,0,0,Action|Adventure|Crime|Drama,29,6.1,0.0,0.0
0.071545,95,0,Drama|Romance,13,6.2,182.312641616142,0.0
0.068199,0,0,Comedy,11,5.1,0.0,0.0
0.064707,0,2683519,Horror,11,6.2,0.0,5149888.81807482
0.063503,0,0,Comedy,12,5.1,0.0,0.0
0.245929,0,0,Animation|Adventure|Comedy|Family,11,5.8,0.0,0.0
3.309196,12000000,56715371,Science Fiction|Mystery|Adventure,1708,7.7,75227563.3792221,355546597.206549
1.152937,5800000,33395426,Adventure|Science Fiction|Mystery,469,7.2,36359988.966624,209354710.49926
1.058272,114000,0,Horror,279,7.2,714661.85210261,0.0
0.891162999999999,0,0,Crime|Drama|Mystery|Thriller,15,6.6,0.0,0.0
0.867192,0,0,Science Fiction,63,5.4,0.0,0.0
0.786853999999999,5500000,42300873,Action|Crime|Drama|Thriller,143,6.7,34479299.8821434,265182633.716993
0.757746,0,0,Comedy|Family|Fantasy,62,5.8,0.0,0.0
0.747337,0,0,Drama|History,37,6.9,0.0,0.0
0.724527,3200000,33395426,Horror|Drama|Mystery,448,7.3,20060683.5677925,209354710.49926
0.698337,0,0,Animation|Fantasy|Music,63,7.0,0.0,0.0
0.633128999999999,10000000,16800000,Drama|Family|Music,42,6.2,62689636.1493517,105318588.730911
0.621202,1800000,6800000,Western,86,6.3,11284134.5068833,42628952.5815592
0.569422,7700000,21000000,Adventure|Drama|Action|History|War,116,6.9,48271019.8350008,131648235.913638
0.533428,1500000,0,Comedy,67,7.1,9403445.42240277,0.0
0.488336,4300000,0,Romance|Crime|Thriller|Drama,42,7.0,26956543.5442212,0.0
0.437877,0,0,Comedy,51,7.3,0.0,0.0
0.415262,0,38901218,Drama|Romance,68,7.0,0.0,243870320.218661
0.321891,0,0,Horror,17,6.2,0.0,0.0
0.378658,7000000,11000000,War|Drama,17,5.6,43882745.3045462,68958599.7642869
0.323826,10000000,0,Adventure|Fantasy|Comedy|Family,103,6.6,62689636.1493517,0.0
0.316852,0,0,Drama,14,5.5,0.0,0.0
0.259501,0,0,Fantasy|Comedy|Family,19,6.1,0.0,0.0
0.207956,1800000,0,Crime|Drama|Romance|Thriller,12,6.3,11284134.5068833,0.0
0.214989,0,0,Drama|Comedy|Music|Romance,39,6.6,0.0,0.0
0.106218,0,500000,Drama,29,6.0,0.0,3134481.80746758
0.202802,0,0,Animation,15,6.0,0.0,0.0
0.190742,275000,0,Drama,16,6.5,1723964.99410717,0.0
0.166845,0,0,War,13,6.0,0.0,0.0
0.157115,0,0,Comedy|Drama|Family,10,5.7,0.0,0.0
